,id ,rating ,name
0,/user/show/42130592-chai,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
1,/user/show/35137459-kas,did not like it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
2,/user/show/53701594-nilufer-ozmekik,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
3,/user/show/25375513-rick-riordan,0,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
4,/user/show/30181442-yun,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
5,/user/show/5460996-t-j,0,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
6,/user/show/21937982-hailey-hailey-in-bookland,0,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
7,/user/show/13699205-ellias-elliasreads,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
8,/user/show/58160628-emily-books-with-emily-fox,really liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
9,/user/show/56322887-mina-reads,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
10,/user/show/19645927-regan,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
11,/user/show/114413220-sofia,0,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
12,/user/show/10171516-jessica,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
13,/user/show/32879029-emma,did not like it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
14,/user/show/7383561-holly,liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
15,/user/show/102159719-reading-tamishly,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
16,/user/show/1246837-maggie-stiefvater,0,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
17,/user/show/94609512-muhtasin,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
18,/user/show/13070326-heather-k-dentist-in-my-spare-time,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
19,/user/show/30036082-warda,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
20,/user/show/5315432-ay,did not like it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
21,/user/show/23179211-riley,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
22,/user/show/124132123-lisa-of-troy,really liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
23,/user/show/7022024-mike,it was ok,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
24,/user/show/33853154-melissa-bantering-books,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
25,/user/show/131996358-matt-s-fantasy-book-reviews,really liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
26,/user/show/3030788-melanie,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
27,/user/show/66724393-cossette,did not like it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
28,/user/show/3978225-carol,really liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
29,/user/show/12415682-todd,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
30,/user/show/47207032-chelsea-humphrey,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
31,/user/show/55308610-ashley-nuckles,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
32,/user/show/17438949-melissa-dog-wolf-lover-martin,really liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
33,/user/show/23302801-danielle,really liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
34,/user/show/16958299-dr-appu-sasidharan,really liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
35,/user/show/3672777-nataliya,liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
36,/user/show/5872506-larry-h,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
37,/user/show/26560207-gabby,really liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
38,/user/show/10067920-samantha,really liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
39,/user/show/36310974-preoccupiedbybooks,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
40,/user/show/49815208-marilynw,really liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
41,/user/show/23587055-ashley,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
42,/user/show/115625-thefourthvine,did not like it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
43,/user/show/96556777-tina,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
44,/user/show/113980-trin,did not like it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
45,/user/show/14097149-ginger,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
46,/user/show/28485530-brittany,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
47,/user/show/1381728-maxwell,really liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
48,/user/show/69106439-virginia-ronan-herondale,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
49,/user/show/54464244-hamad,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
50,/user/show/91143858-mrinmayi,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
51,/user/show/106139933-beenish,0,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
52,/user/show/137111152-margaret-m---hiatus---merry-christmas-happy-holidays-happy-new-year,really liked it,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
53,/user/show/2870295-shaun-hutchinson,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
54,/user/show/38610813-paromjit,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
55,/user/show/105191338-kat,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
56,/user/show/78231074-baba-yaga-reads,it was ok,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
57,/user/show/61624004-emily,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
58,/user/show/121618048,it was amazing,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
59,/user/show/2277045-gail-carriger,0,https://www.goodreads.com//book/show/60898030-ng-i-nh-b-n-b-bi-n-xanh-th-m?from_search=true&from_srp=true&qid=U1Vvl9BDIU&rank=1
60,/user/show/16074924-dan-smith,liked it,https://www.goodreads.com//book/show/56983528-ars-ne-lupin?from_search=true&from_srp=true&qid=Uc71NQfOmB&rank=1
61,/user/show/93813062-jonathan-tang,did not like it,https://www.goodreads.com//book/show/56983528-ars-ne-lupin?from_search=true&from_srp=true&qid=Uc71NQfOmB&rank=1
62,/user/show/42214962-coco-v,0,https://www.goodreads.com//book/show/56983528-ars-ne-lupin?from_search=true&from_srp=true&qid=Uc71NQfOmB&rank=1
63,/user/show/82901253-marlene-bessette,it was amazing,https://www.goodreads.com//book/show/56983528-ars-ne-lupin?from_search=true&from_srp=true&qid=Uc71NQfOmB&rank=1
64,,,
65,/user/show/19283284-vit-babenco,it was amazing,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
66,/user/show/26706841-steven-godin,liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
67,/user/show/34622220-seemita,it was amazing,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
68,/user/show/5974610-kris,really liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
69,/user/show/126266-geoff,it was amazing,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
70,/user/show/2876105-marc,liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
71,/user/show/40516522-p,really liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
72,/user/show/57003346-matthew-ted,it was amazing,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
73,/user/show/33771-tony,liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
74,/user/show/3781470-tristan,liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
75,/user/show/2386804-mj-nicholls,really liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
76,/user/show/54820207-vladimir,really liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
77,/user/show/2156200-k-d-absolutely,really liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
78,/user/show/811567-jeff-jackson,it was amazing,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
79,/user/show/5942822-alan,liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
80,/user/show/1843184-szplug,really liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
81,/user/show/4675538-drew,really liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
82,/user/show/1325473-jimmy,it was amazing,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
83,/user/show/5562041-m-sarki,it was amazing,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
84,/user/show/1895570-jim,it was amazing,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
85,/user/show/4373783-dhanaraj-rajan,really liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
86,/user/show/58119141-elena-sala,it was amazing,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
87,/user/show/1036274-rmn,did not like it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
88,/user/show/58203072-carlos,really liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
89,/user/show/635936-jeremy,really liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
90,/user/show/1457001-stephen-durrant,liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
91,/user/show/26852-eric,it was amazing,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
92,/user/show/694421-arthur,it was amazing,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
93,/user/show/3636948-sonali-v,it was amazing,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
94,/user/show/180643-jim-coughenour,really liked it,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
95,/user/show/124789-trevor,it was amazing,https://www.goodreads.com//book/show/58379690-ch-ng-m-t?from_search=true&from_srp=true&qid=74tx6UMw9k&rank=1
